"regnum","pccode","pcpct","prodname"
1415700003,73506,20000,"KINGWELL DISINFECTANT CLEANER (34-3)                                  "
1416709294,1501,95000,"PINE ODOR DISINFECTANT                                                "
1416709294,62212,43000,"PINE ODOR DISINFECTANT                                                "
1416709294,67002,173000,"PINE ODOR DISINFECTANT                                                "
1416709294,79009,48000,"PINE ODOR DISINFECTANT                                                "
1416709313,45901,261500,"EMULSION BOWL CLEANER                                                 "
1416709313,59401,29400,"EMULSION BOWL CLEANER                                                 "
1418500002,34803,2e+05,"GC 2020                                                               "
1418500004,69183,1e+05,"G C 201                                                               "
1418500005,39002,67600,"GC 401                                                                "
1418500005,63301,49000,"GC 401                                                                "
1418520003,14703,92000,"LIQUI-CHLOR                                                           "
1424400001,6601,3310,"G-KILL 25                                                             "
1424400001,63503,993750,"G-KILL 25                                                             "
1424400001,97801,2840,"G-KILL 25                                                             "
1424600001,57001,10000,"UNI-CHEM MECHANICAL FOGGING CONCENTRATE                               "
1424600001,63503,981000,"UNI-CHEM MECHANICAL FOGGING CONCENTRATE                               "
1424600001,67501,6000,"UNI-CHEM MECHANICAL FOGGING CONCENTRATE                               "
1424600001,69001,3000,"UNI-CHEM MECHANICAL FOGGING CONCENTRATE                               "
1424600002,57001,2500,"UNI-CHEM FLY SPRAY                                                    "
1424600002,63503,995250,"UNI-CHEM FLY SPRAY                                                    "
1424600002,67501,1500,"UNI-CHEM FLY SPRAY                                                    "
1424600002,69001,750,"UNI-CHEM FLY SPRAY                                                    "
1424600003,57001,1670,"UNI-CHEM RESIDUAL ROACH SPRAY                                         "
1424600003,57801,5000,"UNI-CHEM RESIDUAL ROACH SPRAY                                         "
1424600003,63503,991830,"UNI-CHEM RESIDUAL ROACH SPRAY                                         "
1424600003,67501,1000,"UNI-CHEM RESIDUAL ROACH SPRAY                                         "
1424600003,69001,500,"UNI-CHEM RESIDUAL ROACH SPRAY                                         "
1433600009,69183,2e+05,"FACI-CIDE-SP-20                                                       "
1433600010,69183,3e+05,"FACI-CIDE-SP-30                                                       "
1433600011,69183,2e+05,"FACI-CIDE-CT-20                                                       "
1433600012,69183,3e+05,"FACI-CIDE-CT-30                                                       "
1441600001,76001,754500,"CONCORD PINE OIL DISINFECTANT                                         "
1441600001,79009,151900,"CONCORD PINE OIL DISINFECTANT                                         "
1445100001,39107,20000,"ANTISEPTOL DISINFECTANT CLEANER                                       "
1445100001,69149,45000,"ANTISEPTOL DISINFECTANT CLEANER                                       "
1445100001,72604,5000,"ANTISEPTOL DISINFECTANT CLEANER                                       "
1445100001,73506,10000,"ANTISEPTOL DISINFECTANT CLEANER                                       "
1445100002,69104,12800,"A TO Z SANNI RINSE                                                    "
1445100002,69154,12800,"A TO Z SANNI RINSE                                                    "
1445100002,73506,20000,"A TO Z SANNI RINSE                                                    "
1450500001,69105,30000,"BK SANITIZER                                                          "
1450500001,69149,11250,"BK SANITIZER                                                          "
1450500001,69165,22500,"BK SANITIZER                                                          "
1450500001,69166,11250,"BK SANITIZER                                                          "
1450500002,69105,86800,"BKG QUAT .5                                                           "
1450500002,69149,32550,"BKG QUAT .5                                                           "
1450500002,69165,65100,"BKG QUAT .5                                                           "
1450500002,69166,32550,"BKG QUAT .5                                                           "
1450500003,69105,43400,"BKG QUAT 1                                                            "
1450500003,69149,19540,"BKG QUAT 1                                                            "
1450500003,69165,32550,"BKG QUAT 1                                                            "
1450500003,69166,13020,"BKG QUAT 1                                                            "
1450500004,69105,22000,"BKG QUAT 2                                                            "
1450500004,69149,8250,"BKG QUAT 2                                                            "
1450500004,69165,16500,"BKG QUAT 2                                                            "
1450500004,69166,8250,"BKG QUAT 2                                                            "
1450500005,69105,10240,"H. D. QUAT                                                            "
1450500005,69149,3840,"H. D. QUAT                                                            "
1450500005,69165,7680,"H. D. QUAT                                                            "
1450500005,69166,3840,"H. D. QUAT                                                            "
1452300001,47501,47500,"VIKING HARVEST PINE ODOR DISINFECTANT                                 "
1452300001,67002,39500,"VIKING HARVEST PINE ODOR DISINFECTANT                                 "
1452300001,69141,19700,"VIKING HARVEST PINE ODOR DISINFECTANT                                 "
1452300002,47501,20000,"VIKING JULEP MINT FRAGRANCE DISINFECTANT CLEANER DEODORIZER           "
1452300002,69141,20000,"VIKING JULEP MINT FRAGRANCE DISINFECTANT CLEANER DEODORIZER           "
1452300002,76601,5000,"VIKING JULEP MINT FRAGRANCE DISINFECTANT CLEANER DEODORIZER           "
1455303484,10002,6000,"B-GON INSECTICIDE                                                     "
1455303484,54002,23600,"B-GON INSECTICIDE                                                     "
1455303484,63503,956400,"B-GON INSECTICIDE                                                     "
1455303484,67501,12700,"B-GON INSECTICIDE                                                     "
1455303484,69001,1300,"B-GON INSECTICIDE                                                     "
1457205197,39107,15000,"HYGENIC MULTI-PURPOSE GERMICIDAL DETERGENT                            "
1457205197,69105,35000,"HYGENIC MULTI-PURPOSE GERMICIDAL DETERGENT                            "
1457205197,72604,35000,"HYGENIC MULTI-PURPOSE GERMICIDAL DETERGENT                            "
1457205198,1501,555300,"HYGENIC BIG H HOSPITAL GRADE                                          "
1457205198,4209,27500,"HYGENIC BIG H HOSPITAL GRADE                                          "
1457205198,40501,1000,"HYGENIC BIG H HOSPITAL GRADE                                          "
1457205198,69129,5000,"HYGENIC BIG H HOSPITAL GRADE                                          "
1457205198,77402,400,"HYGENIC BIG H HOSPITAL GRADE                                          "
1457205198,77404,1600,"HYGENIC BIG H HOSPITAL GRADE                                          "
1457205199,42301,2300,"HYGENIC MIGHTY MACK BOWL & PORCELAIN ENAMEL CLEANER-DISINFECTANTK     "
1457205199,45901,83700,"HYGENIC MIGHTY MACK BOWL & PORCELAIN ENAMEL CLEANER-DISINFECTANTK     "
1457205199,62208,4000,"HYGENIC MIGHTY MACK BOWL & PORCELAIN ENAMEL CLEANER-DISINFECTANTK     "
1457205199,62210,4000,"HYGENIC MIGHTY MACK BOWL & PORCELAIN ENAMEL CLEANER-DISINFECTANTK     "
1463900001,14703,90000,"CLEARINE CHLORINATING SOLUTION                                        "
1463910323,14703,92000,"CLEAR POOL MAINTENANCE INC.-SODIUM HYPOCHLORITE                       "
1464800003,47501,20000,"CHEMCON MINT 7 DISINFECTANT, CLEANER, DEODORANT                       "
1464800003,69141,20000,"CHEMCON MINT 7 DISINFECTANT, CLEANER, DEODORANT                       "
1464800003,76601,5000,"CHEMCON MINT 7 DISINFECTANT, CLEANER, DEODORANT                       "
1464800005,40501,2500,"CHEMCON LEMON 7 DISINFECTANT, CLEANER, DEODORANT                      "
1464800005,47501,10000,"CHEMCON LEMON 7 DISINFECTANT, CLEANER, DEODORANT                      "
1464800005,69141,20000,"CHEMCON LEMON 7 DISINFECTANT, CLEANER, DEODORANT                      "
1465100001,34001,1e+05,"DUST - EM                                                             "
1465100002,83701,30000,"AGRI-BON LIVESTOCK DUST WITH RABON                                    "
1465100003,80501,50000,"HOG & CATTLE DUSTING POWDER CONTAINS TOXAPHENE                        "
1465100004,83701,30000,"AGRI-BON LIVESTOCK SHAKER DUSTER                                      "
1465100005,57701,43000,"AGRI-TOX                                                              "
1465100005,63503,416800,"AGRI-TOX                                                              "
1465100005,80501,430000,"AGRI-TOX                                                              "
1465100005,86802,47800,"AGRI-TOX                                                              "
1465100006,83701,5e+05,"AGRI-BON 50% WETTABLE POWDER INSECTICIDE WITH RABON                   "
1465100007,67701,50,"RAT-A-TAC                                                             "
1465100008,67701,50,"RAT-A-TAC THRO PAC RODENTICIDE                                        "
1465100009,58801,116000,"AGRI-CID EMULSIFIABLE INSECTICIDE                                     "
1465100009,86802,754900,"AGRI-CID EMULSIFIABLE INSECTICIDE                                     "
1465100010,58801,10000,"AGRI-TEAM INSECTICIDE SPRAY                                           "
1465100010,84001,2500,"AGRI-TEAM INSECTICIDE SPRAY                                           "
1465100013,63501,495000,"LIVESTOCK AND DAIRY SPRAT WITH VAPONA                                 "
1465100013,63502,495000,"LIVESTOCK AND DAIRY SPRAT WITH VAPONA                                 "
1465100013,84001,10000,"LIVESTOCK AND DAIRY SPRAT WITH VAPONA                                 "
1465100014,84001,5000,"FLY DIE SUGAR BAIT WITH VAPONA                                        "
1465100015,36501,10000,"AGRI - DUST                                                           "
1465100016,36501,10000,"AGRI-DUST ANIMAL INSECTICIDE SHAKER DUSTER WITH CO-RAL                "
1465100017,58801,2500,"SUPER AGRI-TEAM LIVESTOCK & DAIRY SPRAY                               "
1465100017,84001,10000,"SUPER AGRI-TEAM LIVESTOCK & DAIRY SPRAY                               "
1465100019,57701,40000,"INSECT-A-DUST                                                         "
1465100022,83701,10000,"AGRIBON 101 WITH RABON LIVESTOCK DUST                                 "
1466300001,44312,990000,"VBC DINOTEFURAN TECHNICAL                                             "
1467805411,39107,400,"PINE ODOR DISINFECTANT                                                "
1467805411,47501,60000,"PINE ODOR DISINFECTANT                                                "
1467805411,62202,25000,"PINE ODOR DISINFECTANT                                                "
1467805411,67002,1e+05,"PINE ODOR DISINFECTANT                                                "
1467805411,79009,80000,"PINE ODOR DISINFECTANT                                                "
1467806790,39107,400,"PINE ODOR DISINFECTANT                                                "
1467806790,47501,60000,"PINE ODOR DISINFECTANT                                                "
1467806790,62202,25000,"PINE ODOR DISINFECTANT                                                "
1467806790,67002,1e+05,"PINE ODOR DISINFECTANT                                                "
1467806790,79009,80000,"PINE ODOR DISINFECTANT                                                "
1469000001,69105,7200,"FORMULATION 3985                                                      "
1469000001,69149,2700,"FORMULATION 3985                                                      "
1469000001,69165,5400,"FORMULATION 3985                                                      "
1469000001,69166,2700,"FORMULATION 3985                                                      "
1476200002,6601,3310,"CO NO SECT                                                            "
1476200002,63503,993750,"CO NO SECT                                                            "
1476200002,97801,2840,"CO NO SECT                                                            "
1477000002,14703,90000,"LIQUID CHLORINATING PRODUCT                                           "
1477006074,14703,1e+05,"LIQUID CHLORINE (SODIUM HYPOCHLORITE)                                 "
1477400001,44001,190000,"CHEMSTOR                                                              "
1477400001,77702,8e+05,"CHEMSTOR                                                              "
1477400002,29802,27700,"STRIKE 3                                                              "
1477400002,30019,305600,"STRIKE 3                                                              "
1477400002,31520,81700,"STRIKE 3                                                              "
1477500001,29001,999999,"ASGROW BIG D SOIL FUMIGANT                                            "
1477500002,53201,686000,"MB 68 SOIL FUMIGANTS                                                  "
1477500002,81501,14000,"MB 68 SOIL FUMIGANTS                                                  "
1477500003,42002,830000,"EDB-85                                                                "
1477500004,80501,580000,"TOXAPHENE 6 EMULSIVE                                                  "
1477500005,80501,7e+05,"ASGROW TOXAPHENE 8 EMULSIVE                                           "
1477500005,86802,230000,"ASGROW TOXAPHENE 8 EMULSIVE                                           "
1477500006,77501,930000,"ASGROW DUSTING SULPHUR FOR FLORIDA                                    "
1477500007,77501,9e+05,"ASGROW WETTABLE SULPHUR FOR FLORIDA                                   "
1477500008,53201,882000,"MB 90 SOIL FUMIGANT                                                   "
1477500008,81501,18000,"MB 90 SOIL FUMIGANT                                                   "
1477500009,90301,20000,"METHOMYL DUST NO 1                                                    "
1477500010,15801,250000,"PHOSDRIN 2 INSECTICIDE                                                "
1477500010,86802,697000,"PHOSDRIN 2 INSECTICIDE                                                "
1477500011,15801,470000,"PHOSDRIN 4 INSECTICIDE                                                "
1477500012,57501,1e+05,"PARATHION 10 GRANULAR                                                 "
1477500013,57501,460000,"PARATHION 4 EMULSIVE                                                  "
1477500013,86802,460000,"PARATHION 4 EMULSIVE                                                  "
1477500014,53501,263000,"PARATHION-TOX 36                                                      "
1477500014,80501,526000,"PARATHION-TOX 36                                                      "
1477500015,6601,480000,"METHYL PARATHION 4 EMULSIVE                                           "
1477500015,53501,445000,"METHYL PARATHION 4 EMULSIVE                                           "
1477500016,53501,280000,"PARATHION 6-3                                                         "
1477500016,57501,560000,"PARATHION 6-3                                                         "
1477500018,57801,480000,"DIAZINON AG 50 INSECTICIDE                                            "
1477500019,53201,980000,"MB 98-2 SOIL FUMIGANT                                                 "
1477500020,53201,660000,"MBC 2-1 SOIL FUMIGANT                                                 "
1477500021,57701,550000,"CYTHION 5 E. C.                                                       "
1477500021,86802,320000,"CYTHION 5 E. C.                                                       "
1477500023,15801,110700,"ASGROW ENDOPHOS 2-1 EMULSIVE THIODAN 2 PHOSDRIN 1                     "
1477500023,79401,227000,"ASGROW ENDOPHOS 2-1 EMULSIVE THIODAN 2 PHOSDRIN 1                     "
1477500023,86802,6e+05,"ASGROW ENDOPHOS 2-1 EMULSIVE THIODAN 2 PHOSDRIN 1                     "
1477500024,42002,4e+05,"KIL-FUME 40                                                           "
1477500025,53501,357000,"TOX-METHYL 4-4 EMULSIVE                                               "
1477500025,80501,357000,"TOX-METHYL 4-4 EMULSIVE                                               "
1477500026,79401,235000,"ASGROW THIODAN 2 EMULSIVE                                             "
1477500026,86802,7e+05,"ASGROW THIODAN 2 EMULSIVE                                             "
1477500030,57501,787000,"PARATHION 8E INSECTICIDE                                              "
1477500032,8101,530000,"KILCOPS ""53"" WETTABLE                                                 "
1477500036,57501,2e+05,"PARATHION 20 GRANULAR                                                 "
1477506000,90301,20000,"METHOMYL INSECTICIDE BAIT                                             "
1477506003,81501,965000,"CHLOROPICRIN                                                          "
1477506023,42002,4e+05,"EDB-C 15 SOIL FUMIGANT                                                "
1477506023,81501,150000,"EDB-C 15 SOIL FUMIGANT                                                "
1477506103,57801,20000,"DIAZINON BAIT NO. 4 (B-4)                                             "
1477506160,6402,800,"BACILLUS THURINGIENSIS DUST NO. 1 (BA-1)                              "
1477506161,90301,25000,"METHOMYL DUST NO. 2                                                   "
1477508722,22501,157300,"CITRUS NUTRITIONAL SPRAY GF-24                                        "
1477508723,63503,970000,"CITRUS OIL FLORIDA FC 435-66 NO. 1                                    "
1477508724,56502,202500,"PROTECTURF WETTABLE                                                   "
1477508724,79801,202500,"PROTECTURF WETTABLE                                                   "
1477508724,81301,147500,"PROTECTURF WETTABLE                                                   "
1477508724,81901,67500,"PROTECTURF WETTABLE                                                   "
1477508725,71003,10000,"ROTENONE DUST NO. 6 (1% ROTENONE) R-6                                 "
1477508725,71004,12500,"ROTENONE DUST NO. 6 (1% ROTENONE) R-6                                 "
1477508726,57501,20000,"PARATHION-TOXAPHENE DUST NO.6 (2% PARATHION-10% TOXAPHENE) EI-6       "
1477508726,80501,1e+05,"PARATHION-TOXAPHENE DUST NO.6 (2% PARATHION-10% TOXAPHENE) EI-6       "
1477508727,14506,60000,"PARATHION-ZINEB DUST NO.3 (2% PARATHION-6% ZINEB) EM-3                "
1477508727,57501,20000,"PARATHION-ZINEB DUST NO.3 (2% PARATHION-6% ZINEB) EM-3                "
1477508728,43801,4800,"GIBBERELLIC ACID 16 GRAMS                                             "
1477508729,43801,1200,"GIBBERELLIC ACID 4 GRAMS                                              "
1477508730,23401,260000,"FUNGICAP 2-4 SPRAY                                                    "
1477508730,81301,315000,"FUNGICAP 2-4 SPRAY                                                    "
1477508731,14506,60000,"ASGROW ENDOSULFAN-ZINEB DUST NO.1                                     "
1477508731,79401,30000,"ASGROW ENDOSULFAN-ZINEB DUST NO.1                                     "
1477508732,13802,630000,"DSMA 100 POWDER                                                       "
1477508733,14504,56000,"DITHANE M-45 DUST NO. 1 (M45-1)                                       "
1477508734,14504,70000,"DITHANE POTATO SEED TREATER (M45-2)                                   "
1477508735,10501,20000,"DICOFOL-CAPTAN DUST NO. 1 (2% KELTHANE-5% CAPTAN) NU-1                "
1477508735,81301,50000,"DICOFOL-CAPTAN DUST NO. 1 (2% KELTHANE-5% CAPTAN) NU-1                "
1477508736,10501,20000,"DICOFOL DUST NO. 2 (2% KELTHANE) N-2                                  "
1477508737,57501,20000,"PARATHION-SULPHUR DUST NO. 5 (2% PARATHION-67.5% SULPHUR) ES-5        "
1477508737,77501,675000,"PARATHION-SULPHUR DUST NO. 5 (2% PARATHION-67.5% SULPHUR) ES-5        "
1477508738,14505,70000,"PARATHION-MANEB-SULPHUR DUST NO. 3 (EMAS-3)                           "
1477508738,57501,10000,"PARATHION-MANEB-SULPHUR DUST NO. 3 (EMAS-3)                           "
1477508738,77501,4e+05,"PARATHION-MANEB-SULPHUR DUST NO. 3 (EMAS-3)                           "
1477508739,57501,20000,"PARATHION DUST NO. 4 (E-4)                                            "
1477508740,57701,50000,"MALATHION DUST NO. 1 (5% MALATHION (V-1)                              "
1477508741,57501,20000,"PARATHION BAIT NO. 2 (B-2)                                            "
1477508742,6601,15000,"MALETH READY-TO-USE FOGGING FORMULATION                               "
1477508742,10002,17000,"MALETH READY-TO-USE FOGGING FORMULATION                               "
1477508742,57701,38000,"MALETH READY-TO-USE FOGGING FORMULATION                               "
1477508742,63503,930000,"MALETH READY-TO-USE FOGGING FORMULATION                               "
1477508743,57901,50000,"TRICHLORFON FIELD BAIT CONTAINS 5% DYLOX (B-5)                        "
1477508744,14506,60000,"ZINEB DUST NO. 2 (6% ZINEB) (M-2)                                     "
1477508745,30019,495000,"2,4-D AMINE 4                                                         "
1477508746,63503,713000,"VAPONA INSECTICIDE EMULSIBLE CONCENTRATE                              "
1477508746,84001,237000,"VAPONA INSECTICIDE EMULSIBLE CONCENTRATE                              "
1477508747,58102,20000,"TRITHION-SULPHUR DUST NO. 1 (2% TRITHION-72% SULPHUR) TS-1            "
1477508747,77501,720000,"TRITHION-SULPHUR DUST NO. 1 (2% TRITHION-72% SULPHUR) TS-1            "
1477508748,80501,4e+05,"TOXAPHENE 40 WETTABLE (40% TOXAPHENE)                                 "
1477508749,77501,540000,"TOXAPHENE-MANGANESE-SULPHUR DUST NO.1                                 "
1477508749,80501,1e+05,"TOXAPHENE-MANGANESE-SULPHUR DUST NO.1                                 "
1477508750,80501,50000,"TOXAPHENE BAIT NO. 7 (5% TOXAPHENE) (B-7)                             "
1477508751,80501,1e+05,"TOXAPHENE DUST NO. 2 (10% TOXAPHENE) (I-2)                            "
1477508752,79801,750000,"THIRAM 75 W TURF FUNGICIDE                                            "
1477508753,79401,5e+05,"THIODAN 50 WETTABLE CONTAINS 50% ENDOSULFAN                           "
1477508754,71003,50000,"ROTENONE LIQUID-EMULSIFIABLE CONTAINS 5% ROTENONE                     "
1477508754,71004,1e+05,"ROTENONE LIQUID-EMULSIFIABLE CONTAINS 5% ROTENONE                     "
1477508762,23401,4e+05,"C-M-Z-FE SPRAY CONTAINS CHELATED IRON                                 "
1477508763,23401,175200,"CITRUS NUTRITIONAL SPRAY                                              "
1477508764,56801,50000,"CARBARYL-SULPHUR DUST NO> 2 (5% SEVIN - 72% SULPHUR) SES-2            "
1477508764,77501,720000,"CARBARYL-SULPHUR DUST NO> 2 (5% SEVIN - 72% SULPHUR) SES-2            "
1477508765,22501,159000,"CITRUS NUTRITIONAL SPRAY NO. 3A                                       "
1477508766,56801,50000,"CARBARYL DUST NO. 1 (5% SEVIN) SE-1                                   "
1477508767,81301,75000,"CAPTAN DUST NO. 2 (7.5% CAPTAN) U-2                                   "
1477508768,56801,1e+05,"CARBARYL DUST NO. 3                                                   "
1477508769,22501,187000,"CITRUS NUTRITIONAL SPRAY NO. 2A                                       "
1477508770,22501,74200,"KILCOP DUST N0. 3 (7.42% COPPER FUNGICIDE) (C-3)                      "
1477509153,30003,69000,"AQUA KD                                                               "
1477509202,41601,71400,"WATERMELON SEED PROTECTANT                                            "
1477509202,79801,642700,"WATERMELON SEED PROTECTANT                                            "
1477510498,6601,190000,"MALETH FOGGING COMPANY                                                "
1477510498,10002,220000,"MALETH FOGGING COMPANY                                                "
1477510498,57701,5e+05,"MALETH FOGGING COMPANY                                                "
1477510498,63503,90000,"MALETH FOGGING COMPANY                                                "
1477510499,58001,20000,"**PRODUCT NAME NOT AVAILABLE**                                        "
1477510502,57501,25000,"PARATHION BAIT NO. 2.5                                                "
1477510505,99101,1e+05,"**CONTAINS BENOMYL; PRODUCT NAME NOT AVAILABLE**                      "
1477510506,53001,50000,"METALDEHYDE BAIT NO. 8 (B-8)                                          "
1477510507,90301,25000,"METHOMYL BAIT NO. 9 (B-9)                                             "
1477510508,81901,80000,"**PRODUCT NAME NOT AVAILABLE**                                        "
1477510509,22501,60000,"KILCOP SULPHUR DUST (CS-1) NO. 1                                      "
1477510509,77501,630000,"KILCOP SULPHUR DUST (CS-1) NO. 1                                      "
1477510539,53001,20000,"TOXAPHENE METALDEHYDE BAIT NO. 10 (B-10)                              "
1477510539,80501,24000,"TOXAPHENE METALDEHYDE BAIT NO. 10 (B-10)                              "
1477510540,79401,30000,"ENDOSULFAN DUST NO. 1 (5% THIODAN)                                    "
1477600002,39107,20000,"BIO SEPT CONCENTRATED                                                 "
1477600002,69104,45000,"BIO SEPT CONCENTRATED                                                 "
1477600002,69154,45000,"BIO SEPT CONCENTRATED                                                 "
1477600002,73506,40000,"BIO SEPT CONCENTRATED                                                 "
1477700001,69129,50000,"PQI 11B DU ALL DISINFECTANT                                           "
1478200002,56801,50000,"SEVIN DUST                                                            "
1478200003,14504,60000,"6% M-45 DUST                                                          "
1478200007,14504,80000,"8% M-45 DUST                                                          "
1478200008,14506,150000,"ZINEB MUSHROOM DUST                                                   "
1478200009,57701,60000,"MALATHION MUSHROOM DUST                                               "
1478200010,14506,150000,"MALATHION ZINEB MUSHROOM DUST                                         "
1478200010,57701,60000,"MALATHION ZINEB MUSHROOM DUST                                         "
1478200011,14505,80000,"8% MANEB DUST                                                         "
1478200012,14505,60000,"6% MANEB DUST                                                         "
1478203009,14504,60000,"6% M-45 DUST                                                          "
1478203016,56801,50000,"5% SEVIN DUST & 6% M-45 DUST                                          "
1478203017,56801,50000,"5% SEVIN DUST & 6% M-45 DUST                                          "
1478203201,56801,50000,"5% SEVIN DUST & 6% M-45 DUST                                          "
1478203202,14504,60000,"5% SEVIN DUST & 6% M-45 DUST                                          "
1478203203,14504,60000,"6% M-45 DUST                                                          "
1478210330,58001,20000,"CAPTAN DUST                                                           "
1478210330,81301,75000,"CAPTAN DUST                                                           "
1478210331,57701,40000,"MALATHION DUST                                                        "
1478210332,57501,10000,"PARATHION DUST                                                        "
1478210333,57501,8e+05,"PARATHION 80% O-F EMULSIVE                                            "
1478210334,14505,60000,"TOMATOE DUST                                                          "
