FIPS,name,hwbi,moe,cn,cn_moe,cf,cf_moe,ed,ed_moe,he,he_moe,lt,lt_moe,ls,ls_moe,ss,ss_moe,sc,sc_moe
30073,"Pondera County, Montana",50.70283991,2.459153976,90,10.42534459,33.0084453,10.5057164,36.45847484,3.265470984,59.24144612,3.090242335,55.94583346,3.851490953,47.31174786,4.16092857,63.61341079,4.97678374,40.42789527,3.258842246
30075,"Powder River County, Montana",56.2615641,2.236669402,84.78135263,10.30717736,42.56437035,10.02275463,57.01726181,3.267359762,63.19627161,3.116770285,49.99264031,3.902688167,50.77242725,3.993775101,61.34610528,5.695761542,49.58257171,3.252381252
30077,"Powell County, Montana",53.85222371,3.165019844,27.77207488,10.94811506,58.84171471,11.75408964,63.70498243,3.267884751,61.43917726,3.075077083,47.92893263,3.774389014,54.93185678,4.145373617,63.08829155,5.089968069,66.58032151,3.136105259
30079,"Prairie County, Montana",52.19590988,3.610346472,20.82338596,10.49886358,69.30606004,10.73121737,66.7763352,3.225555509,54.27155476,3.196849091,48.07692564,3.828633861,53.38940422,4.078322432,61.72314187,5.466239739,66.48667136,3.117211436
30081,"Ravalli County, Montana",50.96602682,2.288442778,90,10.42532389,34.60749784,10.12717648,35.51500341,3.229417815,58.68135279,1.867897812,57.20450173,2.777348237,46.20940122,4.016318687,68.05297686,4.862235052,38.98646553,2.939295051
30083,"Richland County, Montana",55.7511239,2.757309466,34.7207638,11.58366192,68.84976376,10.71398568,57.6023345,3.279383612,58.78543818,2.11619927,50.3264781,2.757052639,53.97056494,3.996198139,70.40422985,5.221861084,60.29415186,3.017317382
30085,"Roosevelt County, Montana",51.49808029,2.653709669,34.7207638,11.55365022,71.78379186,10.50593032,57.5892537,3.278252501,53.38257922,2.187867132,49.22488934,2.656530189,49.2740972,4.119639039,45.98317538,6.536174516,57.88543059,3.045373167
30087,"Rosebud County, Montana",51.4615386,3.641437641,20.82338596,10.68393206,62.01524136,11.38705697,65.39175087,3.273226863,60.41037288,2.232077414,47.19299171,2.861621451,52.95663722,4.064510411,59.32483933,5.168163139,65.03443701,3.227198555
30089,"Sanders County, Montana",53.71157461,2.320261165,49.12756064,10.71460288,51.2628152,11.13000328,61.69453194,3.289758367,58.08078561,2.126222942,49.992904,2.850951912,49.84048897,3.987056619,57.33363543,5.070337971,53.73238607,2.976795255
30091,"Sheridan County, Montana",54.55413301,3.12424656,27.77207488,11.14426573,71.26919967,10.55759379,63.85377468,3.328474474,59.94754517,3.068131614,48.24997097,3.929137705,51.95477004,4.04802704,63.30047252,5.087291489,65.25647977,3.221424112
30093,"Silver Bow County, Montana",51.7032811,3.63293737,20.82338596,10.69045226,64.89726056,11.30960297,61.33858819,3.319305837,55.22949039,1.946360187,52.98523107,2.923301132,55.74643461,4.0741874,56.45572467,4.981387247,66.89326515,2.760586641
30095,"Stillwater County, Montana",56.74943677,2.990981058,34.7207638,11.54104502,57.01326371,12.05041291,70.18064293,3.266023111,58.14607246,3.138577346,49.83792673,3.648146236,58.43922718,4.065453335,69.80854635,4.923468886,65.49626253,3.187382931
30097,"Sweet Grass County, Montana",52.86428095,3.735064216,20.82338596,10.49308221,58.4491014,11.88305301,66.82627192,3.215291128,63.91760582,3.091592797,47.96955382,3.760127155,54.63653046,4.060503778,67.31321045,5.088828291,66.504743,3.113170179
30099,"Teton County, Montana",54.70209132,2.050042871,84.78135263,10.32704234,47.37862245,9.912249017,40.75115723,3.353053332,62.50549819,3.094942499,51.53096926,3.832968052,50.11705959,3.942328452,70.61634032,4.921770754,42.96664107,3.180605983
30101,"Toole County, Montana",53.75880603,2.757792391,34.7207638,11.57111465,66.37896717,10.71293139,63.73349618,3.323069351,57.12578216,3.300338542,47.98995201,3.764133043,55.26270849,4.147243991,47.9051686,5.062737974,65.43534534,3.141071491
30103,"Treasure County, Montana",56.1921671,2.907825515,34.7207638,11.54420343,62.89700187,11.35521875,69.89910243,3.302435682,61.26826701,3.27266845,49.48721371,3.834676553,56.31622021,4.092965845,60.02739051,5.802400641,63.5336602,3.192688204
30105,"Valley County, Montana",54.87232201,3.155418362,27.77207488,10.93034038,62.06663779,11.36745139,63.65725545,3.272622217,61.88356469,2.473029976,49.3106532,3.659264918,55.38781251,4.147830206,66.24317419,4.97261068,66.90226546,3.13915518
30107,"Wheatland County, Montana",51.96012301,3.652101966,20.82338596,10.50829163,62.80134901,11.33091922,66.77072079,3.223642153,63.6084964,3.303156993,48.05429738,3.815072189,51.86797517,4.074372782,57.86042829,5.563282456,66.33254791,3.121199191
30109,"Wibaux County, Montana",50.53557819,3.59971258,20.82338596,10.69640824,68.65030863,10.73017354,65.22346189,3.285332603,64.27468387,3.250835428,46.97582418,3.848198743,52.82889162,4.087719273,43.62565746,5.55340323,65.56202826,3.239495603
30111,"Yellowstone County, Montana",53.21995866,2.170358703,49.12756064,10.64515151,50.30048694,10.37890273,52.47199224,2.729485082,59.41726425,1.625853829,56.0033268,2.53674888,52.24285777,2.234585616,60.01346255,4.867677297,47.57395216,2.603702043
31001,"Adams County, Nebraska",51.17688331,3.59066282,20.82338596,10.68468023,60.47244474,10.47790943,57.25079041,3.614903234,61.1627825,2.000814108,48.91483888,2.759376853,55.66087511,3.979289879,61.16117187,4.898692767,64.0835582,2.853580212
31003,"Antelope County, Nebraska",53.1098264,3.699449413,20.82338596,10.68393818,71.93884033,10.4752977,66.47862211,3.450945253,59.06256154,3.223699999,46.96053929,3.728019999,53.17162048,4.05666565,65.72361716,4.950699073,65.5776058,3.351200599
31005,"Arthur County, Nebraska",49.85005552,6.809355093,10,10.68471433,70.33374631,10.76661171,68.66105601,3.427334253,64.41747195,3.350890558,46.22037218,3.877933636,54.71789011,4.73783566,69.32065696,5.744388842,69.92328349,3.488727788
31007,"Banner County, Nebraska",54.61464707,2.620842538,84.78135263,10.31394641,33.14960307,10.55208606,58.1512876,3.482689401,60.17302685,3.227589409,50.03496052,3.85177323,51.02017579,3.971551083,64.93383905,5.821942057,48.5564126,3.352826343
31009,"Blaine County, Nebraska",50.15035413,6.865135875,10,10.71248928,71.26878924,10.67473934,68.64875841,3.436596636,69.41097545,3.48301023,46.38201124,3.910827307,53.26516668,4.750228223,68.25437145,5.591389005,69.87285335,3.493856127
31011,"Boone County, Nebraska",55.56644587,3.154883926,27.77207488,11.12683926,73.18731039,10.39962882,65.14405457,3.492040932,59.92702529,3.221128474,48.26032554,3.800846053,53.95796718,4.053541038,68.20447752,4.979880337,64.49122432,3.32621084
31013,"Box Butte County, Nebraska",55.94120156,2.799948597,34.7207638,11.56709281,67.22247313,10.86584526,57.51279159,3.487447002,60.74725425,2.533323104,50.43318089,3.422396035,55.08735292,4.04403808,71.88611863,5.074258627,58.89062527,3.1294349
31015,"Boyd County, Nebraska",48.74533134,6.64594652,10,10.67606993,75.46096516,10.37169962,68.66733807,3.426557213,56.09136516,3.607268145,46.31259924,3.869512914,53.91675243,4.736099306,62.79129706,5.32759891,69.9476779,3.480210469
31017,"Brown County, Nebraska",52.42622388,3.696560876,20.82338596,10.67873722,65.55818371,11.02422819,66.44836302,3.450180812,61.16034123,3.2846554,46.91577157,3.728987374,51.15659985,4.093678947,65.36869686,5.065594376,65.56405611,3.350431962
31019,"Buffalo County, Nebraska",53.70311026,3.740172666,20.82338596,10.69400255,67.68863551,11.05945218,61.42185047,3.525721818,61.45936345,2.034861171,53.48631296,2.734034373,56.45168716,3.967975468,63.23279301,5.002095314,68.10131486,2.88249447
31021,"Burt County, Nebraska",54.88266104,2.184198423,57.36498253,11.34965149,54.81343291,9.916843161,50.15642744,3.584857446,64.72584242,3.293307811,51.0908115,3.677387191,52.12474981,3.938553828,68.60017435,4.987160849,44.13987569,3.308199817
31023,"Butler County, Nebraska",54.3343523,2.784401143,34.7207638,11.5333749,58.47523605,10.4615616,57.18704435,3.513043488,66.60804961,3.219270459,52.10915975,3.484088205,53.11979608,4.033961423,65.4185639,4.972283771,54.24239504,3.254473071
31025,"Cass County, Nebraska",54.99226905,2.743854895,34.7207638,11.51378392,63.12047611,10.82025221,59.99394063,3.449430976,60.82259819,2.096482714,52.96643087,2.416045797,54.3551881,3.921732502,68.04820027,5.015573938,53.3854451,2.807833922
31027,"Cedar County, Nebraska",56.60448167,3.203971458,27.77207488,11.12190039,73.45644375,10.39047832,65.14073702,3.489747339,62.63446893,3.162386194,49.86503931,3.758123785,54.40947457,4.051350446,71.5032648,5.262120102,65.26880785,3.330309564
31029,"Chase County, Nebraska",54.68095667,3.142850804,27.77207488,11.11746788,68.16003835,10.80078021,65.1676754,3.486947215,61.16649703,3.150698118,48.01163798,3.707741929,52.25231299,4.079990828,65.47120483,5.00083298,64.49149815,3.322446616
31031,"Cherry County, Nebraska",54.7023732,2.790668103,34.7207638,11.54629395,64.42050105,11.14025411,57.5058927,3.484875557,62.75862331,3.153211821,49.64637479,3.556939699,53.93479321,4.054091139,62.55329203,4.925196496,59.29847005,3.18963641
31033,"Cheyenne County, Nebraska",55.17025989,3.121991424,27.77207488,10.92769366,66.88088727,10.91722474,63.68537267,3.480205186,61.20343256,2.612288301,49.31093974,3.532324964,55.06740885,4.158368683,69.22191298,4.926319236,63.07146124,3.317414673
31035,"Clay County, Nebraska",48.87596609,6.667372526,10,10.66998942,69.70205749,10.83230005,68.67236222,3.424694963,57.98825523,3.462617064,46.28110625,3.85808027,55.42814469,4.716551001,66.00377443,4.925279509,69.29347928,3.474825903
31037,"Colfax County, Nebraska",53.49342649,3.053819259,27.77207488,10.91747685,67.62274825,10.82279634,63.69307553,3.482792249,64.47434323,3.142525387,47.83785086,3.618121522,54.83772522,4.164886487,51.04792403,4.849035389,64.922296,3.277780425
31039,"Cuming County, Nebraska",57.64695166,2.840521307,34.7207638,11.55619237,72.21126311,10.28490004,63.65847099,3.529157071,57.06583481,3.250527745,49.9092822,3.65175439,56.58425466,4.132079866,71.00464279,4.981875446,66.77601773,3.271339409
31041,"Custer County, Nebraska",55.11166616,3.117113589,27.77207488,10.92577898,64.92803522,11.07932885,63.66583748,3.482102723,61.96015962,2.332258739,49.0730175,2.744165749,55.73070596,4.129286349,66.38179175,4.892641895,65.9025891,3.223032284
31043,"Dakota County, Nebraska",53.6860636,2.781814157,34.7207638,11.57230061,54.47415267,10.78959734,65.15661349,3.490543439,60.71545494,2.119066058,50.83762781,2.824437332,53.31901777,3.883049046,63.22382322,4.904398043,53.81542932,2.958524089
31045,"Dawes County, Nebraska",55.0304842,2.850558696,34.7207638,11.55775831,60.32265811,11.29052904,63.70447333,3.525892632,62.79730089,2.531101756,50.41791202,3.583890624,54.70409032,4.125740089,55.37581044,4.965333835,65.72358928,3.230780141
31047,"Dawson County, Nebraska",55.21310748,3.055761086,27.77207488,10.9342808,73.50610583,10.41394457,63.70868441,3.482749838,60.44465547,2.053123838,47.76852476,2.705597231,54.40472226,4.159594394,64.89132323,4.923213127,65.14546405,2.913610783
31049,"Deuel County, Nebraska",55.32883064,3.16398534,27.77207488,11.12170167,70.89035656,10.59032966,65.14133157,3.490091534,60.84998553,3.302879686,48.23662195,3.794723231,53.85920515,4.052816939,66.36239657,5.279154308,65.27403296,3.331023582
31051,"Dixon County, Nebraska",56.22893889,2.809250035,34.7207638,11.5901527,65.33657879,10.09077736,65.14786585,3.493809222,61.59307047,3.253868078,52.8346725,3.716227348,55.0504779,3.965072037,69.74884513,4.924096072,54.11083813,3.283438985
31053,"Dodge County, Nebraska",55.52794398,2.77828224,34.7207638,11.5123004,57.22905734,10.10457136,60.00798948,3.482742231,62.15365837,1.989961882,57.65859933,2.376489274,58.11586728,3.941503503,65.95181675,4.934956269,55.18557042,2.927481425
31055,"Douglas County, Nebraska",49.48903076,2.137982541,57.36498253,11.28667705,41.85046266,9.932191292,35.76196968,3.085715693,61.69637638,1.771642437,61.39249905,2.639379005,49.13999287,1.989788172,56.28263073,4.902990816,40.00539648,2.846973749
31057,"Dundy County, Nebraska",57.42609645,2.107199495,84.78135263,10.29686719,49.06222627,9.885175324,58.17128771,3.480281054,61.72791086,3.386360331,50.0313747,3.84509236,50.49138649,3.973652385,63.18653618,5.479103466,49.60805948,3.371629902
31059,"Fillmore County, Nebraska",49.45757699,6.742190047,10,10.66678138,70.49040799,10.7656097,68.67701025,3.424045717,65.96851282,3.337099161,46.27795968,3.853998258,53.90184636,4.744906983,64.22496158,4.992981853,69.96855255,3.475996572
31061,"Franklin County, Nebraska",53.88172381,3.087554226,27.77207488,11.12155422,71.63942793,10.51362832,65.13576022,3.48982978,51.71570291,3.386719381,48.21223326,3.797655701,53.35265894,4.05234691,63.14181534,5.09366961,65.26782129,3.330206288
31063,"Frontier County, Nebraska",49.22702901,6.731624418,10,10.68859711,67.51692177,11.04019947,68.65176196,3.428459656,61.74948929,3.269783835,46.69654397,3.798572028,54.80111416,4.727411416,67.87618169,5.132657634,69.36490289,3.468971763
31065,"Furnas County, Nebraska",53.42716611,3.651282577,20.82338596,10.50026175,72.62348113,10.45736539,67.94190786,3.40727112,59.52779953,2.610319669,49.46982994,3.596897517,53.79936596,4.047889171,63.65595645,4.920823449,64.06996849,3.233509709
31067,"Gage County, Nebraska",53.16087564,2.656913639,34.7207638,11.53057178,62.76512735,10.21550209,57.22264074,3.511339441,55.94399459,2.449396624,52.14756238,2.451810764,53.67391092,3.941842918,59.43110109,4.972701125,54.96635303,2.908463308
31069,"Garden County, Nebraska",48.30121737,6.620518851,10,10.71008784,69.33724146,10.87791328,68.63941277,3.430972762,56.37609622,3.468144443,46.28716522,3.892022967,53.84948375,4.748277016,63.36723089,5.340415416,69.90731757,3.490846199
31071,"Garfield County, Nebraska",49.49343239,6.743742205,10,10.66732887,74.48985982,10.44934714,68.67684163,3.4246201,68.87952031,3.398817413,46.26275134,3.853214168,54.57304487,4.72535097,61.35776656,5.577021721,65.96351895,3.599370438
31073,"Gosper County, Nebraska",54.50089926,3.729325952,20.82338596,10.48980533,73.0399733,10.44740883,67.95353116,3.403036809,64.03273803,3.299504747,47.91332199,3.710983844,55.07505441,4.045014541,67.05582612,5.412140863,66.47457265,3.234758534
31075,"Grant County, Nebraska",49.57799213,6.802226863,10,10.70939009,65.98570209,11.20222751,68.64197098,3.434781696,64.31691317,3.361132929,46.21136773,3.890171021,55.09703622,4.74335159,70.40758445,5.806818354,69.89565651,3.497550289
31077,"Greeley County, Nebraska",54.13633156,3.683430823,20.82338596,10.49761766,80.99735466,10.04843186,67.92416312,3.409386426,59.95208658,3.317585069,47.95612387,3.730929539,53.43390068,4.049225574,63.07300423,5.277002176,66.45923445,3.237260718
31079,"Hall County, Nebraska",53.40342434,3.690081729,20.82338596,10.69759828,74.17479978,10.52642981,61.42712789,3.527988323,61.5477996,2.014995259,52.71366097,2.745917852,56.93525302,4.044524429,56.90530088,4.916549797,66.33079709,2.905767918
31081,"Hamilton County, Nebraska",56.24566131,3.179246229,27.77207488,10.92270444,66.02833188,10.98851135,63.68807813,3.480230935,64.58677578,2.566395091,49.04237977,3.542339154,57.6422183,4.121861286,69.77486529,4.880455093,67.32255495,3.237355152
31083,"Harlan County, Nebraska",48.26209516,6.598955018,10,10.67540667,66.74755236,11.11716091,68.6656458,3.423430174,58.22218818,3.334072106,46.25032258,3.86230743,54.85614977,4.725244477,63.20546106,5.061606858,68.78461388,3.479666192
31085,"Hayes County, Nebraska",46.29131913,6.389392898,10,10.67395769,59.69948657,11.9210928,68.6674076,3.42052379,68.33380564,3.4250814,46.25960823,3.848192938,54.23087622,4.730935918,42.87943473,5.764179766,69.97484982,3.476191159
31087,"Hitchcock County, Nebraska",48.4890627,6.620076391,10,10.66741026,68.13763782,10.98271113,68.67431281,3.424529275,59.18233879,3.37814133,44.31708774,3.790606939,54.29660437,4.721420395,67.75717985,5.143436036,67.68268659,3.47641027
31089,"Holt County, Nebraska",55.49657924,2.794241168,34.7207638,11.56507969,66.13719449,10.71709243,63.64416658,3.531385196,60.34141048,2.496165759,46.60186871,3.531345341,55.66827269,4.131965609,61.20178542,4.879271328,64.26069911,3.303783939
31091,"Hooker County, Nebraska",53.08894265,3.725131025,20.82338596,10.49232599,61.72429302,11.48197725,67.99289556,3.407580589,68.79058495,3.259957513,47.9699741,3.699807663,54.38363153,4.053865651,60.50580685,5.405367399,66.49635637,3.237426682
31093,"Howard County, Nebraska",49.32684073,6.727017943,10,10.66037623,67.45555207,11.06349619,68.69481572,3.422043876,64.90893489,3.231868763,44.8405616,3.761314101,55.35628286,4.707608065,66.78727526,4.885740447,70.28919533,3.435754855
31095,"Jefferson County, Nebraska",56.40689312,2.817134872,34.7207638,11.55321421,69.53763265,10.47039442,63.62087081,3.529738845,62.89176867,3.187153793,47.94623725,3.68145304,56.16743836,4.132248128,59.6311637,4.937024827,66.06058502,3.259714049
31097,"Johnson County, Nebraska",57.06467785,2.867110426,34.7207638,11.47827645,67.63770261,10.9542359,71.43311782,3.451906435,67.36306169,3.261702325,49.03732058,3.595315128,55.51316913,4.033638034,56.15326402,5.070196989,65.0941047,3.290164454
31099,"Kearney County, Nebraska",55.91447839,3.163139863,27.77207488,10.91771218,67.87442239,10.81793438,63.66677117,3.479656964,67.45456652,3.313054832,47.954287,3.695315394,57.26594243,4.125196538,63.71024976,4.935891857,67.45628347,3.266317921
31101,"Keith County, Nebraska",54.78276429,2.792393853,34.7207638,11.56965752,63.80688118,11.18299682,57.48145447,3.489110581,62.2197793,2.509465989,50.0830947,3.421285102,54.52479039,4.057585085,63.34437057,4.969974121,59.18959279,3.164120971
31103,"Keya Paha County, Nebraska",49.44164811,6.769203882,10,10.6861446,66.30880667,11.16747272,68.65348591,3.423542115,68.41435597,3.474063239,46.20575727,3.865840118,53.29683704,4.737117645,66.55796201,5.54766573,69.94632829,3.481347049
31105,"Kimball County, Nebraska",53.95235575,2.781923326,34.7207638,11.52031432,54.91377147,10.19035587,62.10707739,3.569560741,62.28751474,2.753241595,50.87893107,3.639964554,53.6703343,4.039357556,62.82039186,5.013785867,56.74109857,3.219969069
31107,"Knox County, Nebraska",53.24232973,3.647006789,20.82338596,10.49254101,71.88203653,10.52275877,67.96638189,3.405777379,61.79171037,2.522790823,50.09514766,3.595917743,53.2810021,4.044365238,58.4990925,5.068611546,65.78746347,3.197154319
31109,"Lancaster County, Nebraska",53.7368552,2.140212703,57.36498253,11.28070319,49.68323526,10.41612154,47.56138191,3.068570432,63.21083531,1.783943376,58.86642058,2.443166887,49.90522009,1.958046743,60.77424024,4.979981285,45.45086,2.860199057
31111,"Lincoln County, Nebraska",51.40114511,3.610146808,20.82338596,10.68771241,59.64309729,10.52582401,57.2236796,3.615046964,58.33557687,2.15447607,48.83656624,2.780008036,55.75739889,3.977321101,68.57802699,5.014202679,62.94031727,2.884926522
31113,"Logan County, Nebraska",50.02032274,6.811014465,10,10.6629438,73.49905137,10.53802389,68.69658412,3.428491846,65.05658907,3.488336193,46.30802886,3.856685176,55.3427942,4.714585133,66.5387204,5.586123819,69.96356455,3.476695999
31115,"Loup County, Nebraska",50.24149061,3.679173155,20.82338596,10.69426066,55.53770383,12.13655275,66.50271497,3.446310775,61.77789479,3.451256323,46.97137587,3.72644255,52.55815835,4.065452039,52.79307997,5.538060759,65.55985112,3.349354129
31117,"McPherson County, Nebraska",48.82575092,6.711505411,10,10.66522289,58.0331299,12.10173414,68.68314444,3.423441737,64.3408986,3.345072921,46.29648713,3.842278727,54.49915621,4.71841075,71.3384577,5.64601594,69.97076659,3.482132644
31119,"Madison County, Nebraska",51.55058365,3.58075231,20.82338596,10.67845948,65.66923049,10.14657304,57.14474247,3.61123859,59.00129467,2.028272107,48.85298273,2.793112975,55.46160818,3.97702448,62.3991014,4.978363278,63.98169159,2.853314466
31121,"Merrick County, Nebraska",56.79291678,2.85694709,34.7207638,11.55019189,65.67644676,10.76550755,63.69245828,3.529011271,62.18346064,3.083443812,45.37418018,3.596315307,56.61198374,4.128867603,69.86216114,4.888070639,66.77784386,3.270774637
31123,"Morrill County, Nebraska",52.80210772,3.715867352,20.82338596,10.68756929,64.75283816,11.09501545,66.50324459,3.451883613,61.82596712,2.568211916,47.60040817,3.590121444,52.88179665,4.052876806,66.08732565,4.952712473,65.51656263,3.324127376
31125,"Nance County, Nebraska",51.79573018,3.641574421,20.82338596,10.69946396,68.85749506,10.71509297,66.45243921,3.455850094,57.11580815,3.205579434,46.9599384,3.741134893,51.62998184,4.089615311,59.88670885,5.021797298,65.55743003,3.354944392
31127,"Nemaha County, Nebraska",55.43050146,2.782336063,34.7207638,11.57224925,68.28205843,10.78695252,57.53243921,3.489400551,58.52871213,3.124673447,49.69725781,3.562773471,54.54852307,4.048178055,69.48570844,4.975740468,59.26549522,3.194520156
31129,"Nuckolls County, Nebraska",53.42967369,3.670773993,20.82338596,10.48465467,70.84510317,10.61544818,67.94276236,3.406095564,65.63008982,3.192423597,47.92369617,3.716344986,51.88561773,4.084262489,61.07628688,4.984027847,66.47875325,3.235844519
31131,"Otoe County, Nebraska",54.63162853,2.720975162,34.7207638,11.53968013,62.2701334,10.23868945,57.23275455,3.512746947,62.63614268,2.149136695,53.33674733,2.393996537,54.99142664,4.025283667,64.45798133,5.020747253,54.15221683,2.905919584
31133,"Pawnee County, Nebraska",53.00559216,3.729992703,20.82338596,10.69094092,67.28318518,10.8380719,66.44100433,3.455813953,68.61993695,3.249548459,46.9654789,3.742999814,53.09907565,4.062637134,59.65833945,5.205861642,65.56804789,3.3541362
31135,"Perkins County, Nebraska",50.04410471,6.820409226,10,10.67161376,70.99140539,10.725299,68.66792186,3.424606221,65.20921433,3.383696395,45.53209217,3.773816992,55.29900808,4.716332164,70.23096958,5.11858432,69.98277116,3.477292131
31137,"Phelps County, Nebraska",56.61973129,2.835635189,34.7207638,11.55211898,66.50377244,10.6996481,63.68605823,3.528428121,65.12922282,2.4941877,45.80486834,3.506484828,56.81305969,4.122133915,64.654932,4.953803017,65.5428221,3.217884187
31139,"Pierce County, Nebraska",49.78438844,6.773953225,10,10.66474629,73.3463479,10.53673541,68.68262086,3.423602686,62.04425185,3.221842609,46.57969595,3.77810645,55.5802712,4.712793302,66.71599668,4.959703391,69.89904115,3.429997611
31141,"Platte County, Nebraska",52.08413536,4.637768235,15.41169298,10.49718617,68.9708763,10.3085737,70.36525656,3.577741257,62.41258015,1.989694805,44.09690444,3.373700843,55.22899024,3.95553258,68.74781285,4.814725299,69.28880545,2.850499972
31143,"Polk County, Nebraska",49.21562388,6.714154405,10,10.6665096,68.54566098,10.94142826,68.67851043,3.423472488,61.24170109,3.382674563,46.26629957,3.851952249,54.78977456,4.684571879,68.32970442,5.103993571,68.92901241,3.47542926
31145,"Red Willow County, Nebraska",55.93741897,2.813077092,34.7207638,11.55228383,65.77511339,10.7682858,63.68327467,3.528233293,58.30744054,2.440751764,48.28588502,3.528084229,56.17289694,4.128930133,63.29929086,5.052251738,65.83749302,3.239580015
31147,"Richardson County, Nebraska",53.63061819,3.071927056,27.77207488,10.93161773,65.48606791,11.01582983,63.64683615,3.484527563,55.55237904,3.128144824,48.04236713,3.724905471,55.60147557,4.137510064,60.35548537,4.900245578,66.01433285,3.259304459
31149,"Rock County, Nebraska",51.16160078,3.609186549,20.82338596,10.51368448,61.61139144,11.46732499,67.93193762,3.414387423,56.91976514,3.250998799,48.03410704,3.73226929,52.58636568,4.052169812,56.36698699,5.286528421,66.45931028,3.240241274
31151,"Saline County, Nebraska",53.96127879,2.769068149,34.7207638,11.528866,55.87637687,10.67476014,57.23565073,3.511158198,66.61105288,2.153084635,52.61909211,2.41880836,54.95216821,4.028343567,60.789178,4.964639745,55.29335982,2.93416166
31153,"Sarpy County, Nebraska",55.43523241,2.813660572,34.7207638,11.56793926,57.02387012,11.42166644,63.18974107,2.935754455,64.10851549,1.825663761,53.79634158,2.36120727,53.59189924,2.044724387,70.55718492,4.880223589,54.66200914,2.796244343
31155,"Saunders County, Nebraska",55.46709255,2.750018231,34.7207638,11.51513146,64.42396814,10.67437415,59.97461616,3.450031541,64.17974,2.072355282,52.47258715,2.424137238,53.78029269,3.925685036,67.85613371,5.003588894,54.34208442,2.782909569
31157,"Scotts Bluff County, Nebraska",49.98195174,3.540571856,20.82338596,10.68775247,57.39161676,10.67632278,57.19665824,3.614480157,59.88758019,2.038301981,48.40807859,2.776824067,53.46966655,3.91100343,57.80519252,4.934819196,63.59255661,2.861943857
31159,"Seward County, Nebraska",55.03059418,2.12281379,57.36498253,11.25791624,55.94311677,10.06049242,45.09539672,3.503285276,60.91065935,2.185161914,58.8245692,2.465150532,50.01606244,3.895054206,69.8546165,5.113392009,46.42492527,2.89131318
31161,"Sheridan County, Nebraska",52.40421658,3.668018805,20.82338596,10.49446728,61.32199463,11.50689329,67.93255945,3.409679041,62.39954783,2.574049948,49.34075687,3.587855649,53.10339596,4.048349457,59.33375872,4.900756058,67.58850783,3.175927197
31163,"Sherman County, Nebraska",51.88896976,3.665315663,20.82338596,10.68149505,65.43511935,11.0378991,66.45885306,3.452888414,62.2143023,3.215817678,46.95963362,3.732453901,53.1324834,4.062334087,58.67264228,5.063022473,63.71982837,3.359561232
31165,"Sioux County, Nebraska",56.67075347,2.497455776,84.78135263,10.2959083,36.41668014,10.35228269,58.19187217,3.470342188,66.00874395,3.350700054,49.94260453,3.815989847,50.69605175,3.965598353,71.4384358,5.553219698,49.59411473,3.365211466
31167,"Stanton County, Nebraska",47.06518994,6.465607509,10,10.66097358,58.90256782,12.00997574,68.69147561,3.421442243,48.15739272,3.591930634,46.20920421,3.833881035,56.10379933,4.707188538,70.44296298,4.994801041,67.66126444,3.502204618
31169,"Thayer County, Nebraska",48.832623,6.65939401,10,10.6805837,76.78615779,10.28355265,68.66393403,3.429017536,67.18221773,3.40705521,46.32140469,3.876223818,54.98447565,4.72728545,51.24832503,5.021847026,69.9379634,3.482190841
31171,"Thomas County, Nebraska",49.64134029,6.800967086,10,10.69854346,66.69852717,11.11603936,68.65162282,3.432384378,65.51017612,3.458344169,46.29623365,3.88972824,54.47266619,4.74334816,69.73509105,5.609409444,69.90311115,3.488007422
31173,"Thurston County, Nebraska",52.11136131,2.159458587,84.78135263,10.33550242,42.79999219,9.970040363,42.05706986,3.563855801,56.67424978,3.404306917,51.51170261,3.741805523,46.40330275,3.893009726,59.51466022,6.507056763,44.1989314,3.342516504
31175,"Valley County, Nebraska",52.32306111,3.673089769,20.82338596,10.68311364,68.66080572,10.73778461,66.47553229,3.449729082,65.0705404,3.206920049,46.94034239,3.729761916,53.05622078,4.060717755,56.42693438,4.97138345,64.63528235,3.345635737
31177,"Washington County, Nebraska",55.90270676,2.7996373,34.7207638,11.51974611,61.84764577,10.92516152,59.99313431,3.449024306,66.37638425,2.122645515,53.18350619,2.395618522,54.46318436,3.921160756,69.60298014,4.971085341,55.32574564,2.816177283
31179,"Wayne County, Nebraska",54.87169352,2.823534119,34.7207638,11.51714083,54.73808554,10.19912251,62.17863813,3.56768595,60.55654819,3.12218174,52.17483672,3.71210311,54.27926103,3.95939787,69.04340191,5.044998596,58.73385613,3.238871509
31181,"Webster County, Nebraska",51.98631317,3.597559232,20.82338596,10.49538232,68.25726702,10.81641734,67.93126768,3.408376766,53.43243569,3.387206832,47.94981951,3.726993708,53.9229343,4.052586475,61.61188502,5.016434954,64.91009204,3.238772305
31183,"Wheeler County, Nebraska",53.87957431,3.760789085,20.82338596,10.52275173,63.71155979,11.25434385,67.96798813,3.409912872,67.03234397,3.303994589,47.99718491,3.716157093,53.17852202,4.046359482,69.25480758,5.425649727,66.47110274,3.240075733
31185,"York County, Nebraska",55.46682126,2.739918342,34.7207638,11.56777389,68.68830557,10.74856883,57.55945898,3.485785877,60.11543661,2.059531054,51.07658862,2.607266162,55.44857125,4.04827128,65.45525677,4.890466588,58.56453035,2.821260675
